"UF.Animal.ID","Status","Capture.Date","Capture.Location","Trap.Name","Capture.Notes","UTM.Easting","UTM.Northing","Specimen.Condition","Intake.SVL","Intake.TL","Intake.Weight.kg","Measurements","Intake.Sex","Age.Class","General.Notes","Euth.Date","Final.Disposition","Nec.SVL","Nec.TL","Nec.Weight.kg","Fat.Wt..g.","Malformations","Extremities","Extremities.Notes","Reproductive.Sys","Nec.Sex","Additional.Notes","Date.Diff","Analysis.Sex","SVL_Diff","Weight_Diff"
"TuMe3021","captured;UF trap line",2019-06-27,"DFD1_2019",944,NA,551997,2806371,"Live",22.6,65.5,0.38,"Dead","Female",NA,NA,2019-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3023","captured;UF trap line",2019-06-28,NA,924,NA,553981,2806595,"Live",21.2,59.8,0.28,"Dead","Female",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3025","captured;UF trap line",2019-06-28,NA,936,NA,552845,2806551,"Live",19.9,56.9,0.22,"Dead","Female",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3026","captured;UF trap line",2019-06-28,NA,944,NA,551997,2806371,"Live",27.7,78.6,0.7,"Dead","Male",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3027","captured;UF trap line",2019-06-28,NA,946,NA,552003,2806371,"Live",21.7,61.1,0.35,"Dead","Male",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3029","captured;UF trap line",2019-06-28,NA,953,NA,551649,2806539,"Live",26.1,72.4,0.56,"Dead","Female",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3031","captured;UF trap line",2019-06-28,NA,1003,NA,551001,2804231,"Live",34.5,95.6,1.3,"Dead","Male",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3032","captured;UF trap line",2019-06-28,NA,1054,NA,555922,2797198,"Live",20.9,58.8,0.3,"Dead","Female",NA,NA,2019-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3033","captured;UF trap line",2019-07-02,"UP3_2019",924,NA,553981,2806595,"Live",19.1,51.9,0.18,"Dead","Female",NA,NA,2019-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3034","captured;UF trap line",2019-07-02,"UP6_2019",927,NA,553967,2806629,"Live",31.7,78.7,0.93,"Dead","Female",NA,NA,2019-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3035","captured;UF trap line",2019-07-02,"TH4_2019",936,NA,552845,2806551,"Live",27,75.7,0.55,"Dead","Male",NA,NA,2019-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3036","captured;UF trap line",2019-07-02,"TH8_2019",953,NA,551649,2806539,"Live",20.7,56.7,0.29,"Dead","Female",NA,"Missing tip of digit on front right, middle digit",2019-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3037","captured;UF trap line",2019-07-02,"SG9_2019",1054,NA,555922,2797198,"Live",29.3,77.4,0.82,"Dead","Female",NA,NA,2019-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3039","captured;UF trap line",2019-07-03,"DFB4_2019",935,NA,553413,2806521,"Live",31.7,86.6,1.1,"Dead","Female",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3040","captured;UF trap line",2019-07-03,"TH4_2019",936,NA,552845,2806551,"Live",21.9,60.6,0.3,"Dead","Male",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3042","captured;UF trap line",2019-07-03,"PTH1_2019",942,NA,551997,2806468,"Live",26.4,71,0.5,"Dead","Female",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3043","captured;UF trap line",2019-07-03,"TH7_2019",948,NA,551846,2806539,"Live",22.4,62.5,0.4,"Dead","Male",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3044","captured;UF trap line",2019-07-03,"HH8_2019",952,NA,551631,2806540,"Live",20.8,58,0.25,"Dead","Female",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3046","captured;UF trap line",2019-07-03,"DFF2_2019",961,NA,551004,2807599,"Live",21.5,60.2,0.35,"Dead","Male",NA,"Shedding",2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3047","captured;UF trap line",2019-07-03,"DFO1_2019",982,NA,549376,2806521,"Live",15.2,43.4,0.1,"Dead","Female",NA,"Shedding on tail",2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3048","captured;UF trap line",2019-07-03,"TH15_2019",989,NA,548343,2806515,"Live",29,81.3,0.7,"Dead","Female",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3050","captured;UF trap line",2019-07-03,"TH18_2019",1013,NA,551014,2805945,"Live",32.6,86.9,1.15,"Dead","Male",NA,NA,2019-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3052","captured;UF trap line",2019-07-04,"TH1_2019",921,NA,553958,2806570,"Live",17.5,47.6,0.14,"Dead","Female",NA,NA,2019-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3053","captured;UF trap line",2019-07-04,"DFB3_2019",934,NA,553413,2806520,"Live",19.5,54,0.22,"Dead","Female",NA,NA,2019-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3055","captured;UF trap line",2019-07-04,"DFF1_2019",960,NA,551003,2807599,"Live",28.9,80.7,0.86,"Dead","Female",NA,NA,2019-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3056","captured;UF trap line",2019-07-05,"TH1_2019",921,NA,553958,2806570,"Live",26.4,73.7,0.56,NA,"Female",NA,NA,2019-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3057","captured;UF trap line",2019-07-05,"DFB4_2019",935,NA,553413,2806521,"Live",21.5,59.2,0.3,"Dead","Male",NA,NA,2019-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3058","captured;UF trap line",2019-07-05,"TH4_2019",936,NA,552845,2806551,"Live",21,59,0.35,"Dead","Male",NA,NA,2019-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3061","captured;UF trap line",2019-07-09,"TH4_2019",936,NA,552845,2806551,"Live",22,62.6,0.36,"Dead","Male",NA,"Shedding on tail",2019-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3062","captured;UF trap line",2019-07-09,"TH7_2019",948,NA,551846,2806539,"Live",22.5,61.1,0.35,"Dead","Female",NA,NA,2019-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3063","captured;UF trap line",2019-07-09,"HH7_2019",949,NA,551862,2806540,"Live",33,88.8,1.1,"Dead","Female",NA,"In shed",2019-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3064","captured;UF trap line",2019-07-10,"HH1_2019",920,NA,553958,2806546,"Live",29.3,81.5,0.78,"Dead","Male",NA,"Buttons posterior of cloaca",2019-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3066","captured;UF trap line",2019-07-10,"TH5_2019",939,NA,552332,2806544,"Live",20.1,56.4,0.2,"Dead","Female",NA,NA,2019-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3067","captured;UF trap line",2019-07-10,"HH16_2019",990,NA,547801,2806515,"Live",31,85.9,0.95,"Dead","Female",NA,NA,2019-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3068","captured;UF trap line",2019-07-11,"UP1_2019",922,NA,554002,2806597,"Live",28,63,0.33,"Dead","Male",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3069","captured;UF trap line",2019-07-11,"UP2_2019",923,NA,554005,2806582,"Live",21.4,57.3,0.21,"Dead","Male",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3071","captured;UF trap line",2019-07-11,"UP6_2019",927,NA,553967,2806629,"Live",23.4,63.5,0.41,"Dead","Male",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3072","captured;UF trap line",2019-07-11,"TH4_2019",936,NA,552845,2806551,"Live",24.5,67.8,0.49,"Dead","Female",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3073","captured;UF trap line",2019-07-11,"DFD1_2019",944,NA,551997,2806371,"Live",21.6,60.8,0.31,"Dead","Female",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3074","captured;UF trap line",2019-07-11,"DFD2_2019",945,NA,551997,2806372,"Live",19,48.7,0.2,"Dead","Male",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3075","captured;UF trap line",2019-07-11,"TH8_2019",953,NA,551649,2806539,"Live",19.2,51.9,0.21,"Dead","Female",NA,NA,2019-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3077","captured;UF trap line",2019-07-10,"TH7_2019",948,NA,551846,2806539,"Live",22.4,60.3,0.34,"Dead","Male",NA,NA,2019-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Male",NA,NA
"TuMe3078","captured;UF trap line",2019-07-12,"TH9_2019",955,NA,551297,2806527,"Live",20.9,58,0.28,"Dead","Female",NA,NA,2019-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3082","captured;UF trap line",2019-07-16,"TH5_2019",939,NA,552332,2806544,"Live",20.9,60.5,0.28,"Dead","Male",NA,NA,2019-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3083","captured;UF trap line",2019-07-16,"DFO4_2019",985,NA,549376,2806520,"Live",13.6,37.4,0.06,"Dead","Male",NA,NA,2019-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3084","captured;UF trap line",2019-07-16,"HH19_2019",1015,NA,551017,2805509,"Live",22.6,63.5,0.36,"Dead","Female",NA,"Head and neck damaged from a bit of some sort; potentially a predator",2019-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3085","captured;UF trap line",2019-07-16,"TH9_2019",955,NA,551297,2806527,"Live",21.6,62.1,0.3,"Dead","Male",NA,"Right side, inside digit of right front hand twisted",2019-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3087","captured;UF trap line",2019-07-17,"UP3_2019",924,"Caught with TuMe3088",553981,2806595,"Live",19.5,53.7,0.2,"Dead","Male",NA,NA,2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3088","captured;UF trap line",2019-07-17,"UP3_2019",924,"Caught with TuMe3087",553981,2806595,"Live",25.9,71.2,0.5,"Dead","Male",NA,NA,2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3089","captured;UF trap line",2019-07-17,"UP6_2019",927,NA,553967,2806629,"Live",22.5,63.6,0.34,"Dead","Female",NA,NA,2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3091","captured;UF trap line",2019-07-17,"TH5_2019",939,NA,552332,2806544,"Live",21.4,59.8,0.32,"Dead","Male",NA,NA,2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3092","captured;UF trap line",2019-07-17,"DFD1_2019",944,NA,551997,2806371,"Live",19.9,57.8,0.25,"Dead","Male",NA,NA,2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3094","captured;UF trap line",2019-07-17,"HH18_2019",1014,NA,551024,2805960,"Live",24.2,67.5,0.45,"Dead","Male",NA,NA,2019-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3096","captured;UF trap line",2019-07-18,"TH1_2019",921,NA,553958,2806570,"Live",19.4,55.1,0.2,"Dead","Female",NA,NA,2019-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3097","captured;UF trap line",2019-07-18,"UP2_2019",923,NA,554005,2806582,"Live",13.8,41.1,0.08,"Dead","Female",NA,NA,2019-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3099","captured;UF trap line",2019-07-19,"TH6_2019",940,NA,552063,2806545,"Live",20.8,56.8,0.26,"Dead","Male",NA,NA,2019-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3102","captured;UF trap line",2019-07-23,"TH17_2019",1012,NA,551009,2806453,"Live",19.5,53.2,0.24,"Dead","Female",NA,NA,2019-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3103","captured;UF trap line",2019-07-24,"UP1_2019",922,NA,554002,2806597,"Live",20.8,57.7,0.22,"Dead","Female",NA,NA,2019-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3104","captured;UF trap line",2019-07-24,"UP3_2019",924,NA,553981,2806595,"Live",14.8,43.8,0.1,"Dead","Female",NA,NA,2019-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3105","captured;UF trap line",2019-07-24,"TH4_2019",936,NA,552845,2806551,"Live",23.1,65.5,0.38,"Dead","Male",NA,NA,2019-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3106","captured;UF trap line",2019-07-24,"DFE1_2019",950,NA,551800,2806556,"Live",18.9,51.4,0.18,"Dead","Female",NA,NA,2019-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3107","captured;UF trap line",2019-07-24,"TH9_2019",955,NA,551297,2806527,"Live",20,55.7,0.24,"Dead","Female",NA,NA,2019-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3108","captured;UF trap line",2019-07-25,"HH1_2019",920,NA,553958,2806546,"Live",30,83.7,0.92,"Dead","Female",NA,NA,2019-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3109","captured;UF trap line",2019-07-25,"TH1_2019",921,NA,553958,2806570,"Live",15.1,44.2,0.11,"Dead","Female",NA,NA,2019-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3110","captured;UF trap line",2019-07-25,"UP3_2019",924,NA,553981,2806595,"Live",15.3,42.4,0.1,"Dead","Female",NA,NA,2019-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3112","captured;UF trap line",2019-07-25,"TH5_2019",939,NA,552332,2806544,"Live",14.2,40.3,0.08,"Dead","Female",NA,NA,2019-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3115","captured;UF trap line",2019-07-25,"TH18_2019",1013,NA,551014,2805945,"Live",15.1,43.5,0.1,"Dead","Female",NA,NA,2019-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3116","captured;UF trap line",2019-07-25,"HH19_2019",1015,NA,551017,2805509,"Live",25,68.7,0.55,"Dead","Male",NA,NA,2019-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3118","captured;UF trap line",2019-07-26,"TH1_2019",921,NA,553958,2806570,"Live",23.5,65.3,0.42,"Dead","Male",NA,NA,2019-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3120","captured;UF trap line",2019-07-26,"DFB4_2019",935,NA,553413,2806521,"Live",23.5,67.4,0.48,"Dead","Male",NA,NA,2019-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3125","captured;UF trap line",2019-07-30,"TH4_2019",936,NA,552845,2806551,"Live",14,40,0.08,"Dead","Female",NA,NA,2019-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3126","captured;UF trap line",2019-07-30,"TH16_2019",991,NA,547809,2806512,"Live",17.4,49.4,0.16,"Dead","Female",NA,NA,2019-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3128","captured;UF trap line",2019-07-31,"UP3_2019",924,NA,553981,2806595,"Live",14,39.6,0.08,"Dead","Female",NA,NA,2019-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3130","captured;UF trap line",2019-07-31,"TH5_2019",939,NA,552332,2806544,"Live",20.1,53.7,0.26,"Dead","Male",NA,NA,2019-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3131","captured;UF trap line",2019-07-31,"DFD4_2019",947,NA,552004,2806371,"Live",22.9,63.4,0.4,"Dead","Male",NA,NA,2019-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3132","captured;UF trap line",2019-07-31,"TH7_2019",948,NA,551846,2806539,"Live",23.9,66.9,0.48,"Dead","Female",NA,"Shedding on tail",2019-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3133","captured;UF trap line",2019-07-31,"TH8_2019",953,NA,551649,2806539,"Live",22,62.4,0.36,"Dead","Male",NA,NA,2019-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3135","captured;UF trap line",2019-07-31,"DFF5_2019",964,NA,551001,2807598,"Live",23.6,67.4,0.46,"Dead","Female",NA,NA,2019-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3138","captured;UF trap line",2019-08-01,"UP3",924,NA,553981,2806595,"Live",16,46.5,0.14,"Dead","Female",NA,"Shedding on tail",2019-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3139","captured;UF trap line",2019-08-01,"HH5_2019",938,NA,552308,2806532,"Live",34.3,95,1.42,"Dead","Female",NA,NA,2019-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3140","captured;UF trap line",2019-08-01,"TH39",957,NA,551015,2806545,"Live",20.3,57.2,0.28,"Dead","Female",NA,NA,2019-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3143","captured;UF trap line",2019-08-06,"CM2_2019",1061,NA,553418,2806519,"Live",25.4,72.1,0.56,"Dead","Male",NA,NA,2019-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3145","captured;UF trap line",2019-08-06,"HH1_2019",920,NA,553958,2806546,"Live",30,82.6,1.02,"Dead","Male",NA,NA,2019-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3146","captured;UF trap line",2019-08-06,"TH2_2019",929,NA,553919,2806561,"Live",16.4,39.1,0.14,"Dead","Female",NA,NA,2019-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3147","captured;UF trap line",2019-08-06,"DFD3_2019",946,NA,552003,2806371,"Live",21.6,62.6,0.34,"Dead","Female",NA,NA,2019-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3148","captured;UF trap line",2019-08-07,"UP2_2019",923,NA,554005,2806582,"Live",17,49.5,0.14,"Dead","Female",NA,NA,2019-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3149","captured;UF trap line",2019-08-07,"UP3_2019",924,"Caught with AgAg01",553981,2806595,"Live",23.3,64.3,0.44,"Dead","Male",NA,"Shedding on tail",2019-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3150","captured;UF trap line",2019-08-07,"CM3_2019",1062,NA,551988,2806477,"Live",15.5,43.6,0.14,"Dead","Female",NA,"green head",2019-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3151","captured;UF trap line",2019-08-07,"TH40_2019",959,NA,551006,2807185,"Live",25.8,71.2,0.58,"Dead","Female",NA,"Greenish head",2019-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3153","captured;UF trap line",2019-08-08,"UP3_2019",924,NA,553981,2806595,"Live",14.2,38.5,0.08,"Dead","Male",NA,NA,2019-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3156","captured;UF trap line",2019-08-09,"UP1_2019",922,NA,554002,2806597,"Live",16,45.6,0.14,"Dead","Male",NA,NA,2019-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3157","captured;UF trap line",2019-08-09,"DFF1_2019",960,NA,551003,2807599,"Live",27.8,76.6,0.78,"Dead","Female",NA,NA,2019-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3159","captured;UF trap line",2019-08-13,"TH2_2019",929,NA,553919,2806561,"Live",25.2,70.7,0.54,"Dead","Male",NA,NA,2019-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3160","captured;UF trap line",2019-08-13,"TH8_2019",953,NA,551649,2806539,"Live",24.7,71.9,0.48,"Dead","Female",NA,NA,2019-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3162","captured;UF trap line",2019-08-13,"DFM5_2019",1000,NA,550979,2805732,"Live",14.8,41.6,0.08,"Dead","Female",NA,NA,2019-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3163","captured;UF trap line",2019-08-14,"UP2_2019",923,NA,554005,2806582,"Live",14.1,39.9,0.09,"Dead","Male",NA,NA,2019-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3164","captured;UF trap line",2019-08-14,"TH3_2019",931,NA,553415,2806527,"Live",30,81.7,0.94,"Dead","Male",NA,NA,2019-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3165","captured;UF trap line",2019-08-14,"DFD3_2019",946,NA,552003,2806371,"Live",28,78.6,0.73,"Dead","Male",NA,NA,2019-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3166","captured;UF trap line",2019-08-14,"TH8_2019",953,NA,551649,2806539,"Live",16.9,47.9,0.14,"Dead","Female",NA,"Greenish head",2019-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3168","captured;UF trap line",2019-08-14,"TH22_2019",1023,NA,551027,2804014,"Live",15.5,46.2,0.12,"Dead","Female",NA,NA,2019-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3169","captured;UF trap line",2019-08-16,"TH1",921,NA,553958,2806570,"Live",14.2,39.3,0.08,"Dead","Male",NA,NA,2019-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3171","captured;UF trap line",2019-08-16,"DFD3",946,NA,552003,2806371,"Live",27.2,77.2,0.66,"Dead","Female",NA,NA,2019-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3172","captured;UF trap line",2019-08-16,"DFF2",961,NA,551004,2807599,"Live",15.4,44,0.1,"Dead","Female",NA,"Missing nail on front right digit, 2nd digit from the body",2019-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3174","captured;UF trap line",2019-08-20,"DFB3_2019",934,NA,553413,2806520,"Live",14.9,42.4,0.1,"Dead","Male",NA,"Greenish head",2019-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3178","captured;UF trap line",2019-08-21,"UP3_2019",924,"Captured with TuMe3179",553981,2806595,"Live",14.8,41.2,0.8,"Dead","Male",NA,NA,2019-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3179","captured;UF trap line",2019-08-21,"UP3_2019",924,"Captured with TuMe3178",553981,2806595,"Live",20.8,57.4,0.24,"Dead","Male",NA,NA,2019-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Male",NA,NA
"TuMe3181","captured;UF trap line",2019-08-21,"TH40_2019",959,NA,551006,2807185,"Live",15,44.4,0.1,"Dead","Female",NA,"lower jaw injury (Premortem)",2019-08-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
"TuMe3183","captured;UF trap line",2019-08-22,"CM4_2019",1063,NA,551992,2806417,"Live",17.5,50.2,0.18,"Dead","Female",NA,NA,2019-08-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Female",NA,NA
